2023-12-11 13:33:39 INFO  GraphReader:54 - graphs/twitter.graph. Nodes: 2731, Edges: 164629
2023-12-11 13:33:40 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ] 
2023-12-11 13:33:40 INFO  Jabeja:254 - round: 0, edge cut:90589, swaps: 2673, migrations: 1804
2023-12-11 13:33:49 INFO  Jabeja:254 - round: 44, edge cut:43139, swaps: 103847, migrations: 2033
2023-12-11 13:33:49 INFO  Jabeja:254 - round: 45, edge cut:43144, swaps: 106122, migrations: 2035
2023-12-11 13:33:49 INFO  Jabeja:254 - round: 46, edge cut:43017, swaps: 108398, migrations: 2016
2023-12-11 13:33:50 INFO  Jabeja:254 - round: 47, edge cut:43057, swaps: 110680, migrations: 2022
2023-12-11 13:33:50 INFO  Jabeja:254 - round: 48, edge cut:43032, swaps: 112951, migrations: 2020
2023-12-11 13:33:50 INFO  Jabeja:254 - round: 49, edge cut:43153, swaps: 115232, migrations: 2024
2023-12-11 13:33:50 INFO  Jabeja:254 - round: 50, edge cut:43063, swaps: 117516, migrations: 2026
2023-12-11 13:33:50 INFO  Jabeja:254 - round: 51, edge cut:43075, swaps: 119771, migrations: 2026
2023-12-11 13:33:50 INFO  Jabeja:254 - round: 52, edge cut:43135, swaps: 122048, migrations: 2035
2023-12-11 13:33:51 INFO  Jabeja:254 - round: 53, edge cut:43056, swaps: 124335, migrations: 2036
2023-12-11 13:33:51 INFO  Jabeja:254 - round: 54, edge cut:42964, swaps: 126641, migrations: 2040
2023-12-11 13:33:51 INFO  Jabeja:254 - round: 55, edge cut:42925, swaps: 128883, migrations: 2037
2023-12-11 13:33:51 INFO  Jabeja:254 - round: 56, edge cut:43000, swaps: 131181, migrations: 2039
2023-12-11 13:33:52 INFO  Jabeja:254 - round: 57, edge cut:42993, swaps: 133430, migrations: 2045
2023-12-11 13:33:52 INFO  Jabeja:254 - round: 58, edge cut:42903, swaps: 135737, migrations: 2043
2023-12-11 13:33:52 INFO  Jabeja:254 - round: 59, edge cut:42981, swaps: 138024, migrations: 2030
2023-12-11 13:33:52 INFO  Jabeja:254 - round: 60, edge cut:42905, swaps: 140312, migrations: 2029
2023-12-11 13:33:52 INFO  Jabeja:254 - round: 61, edge cut:43016, swaps: 142584, migrations: 2036
2023-12-11 13:33:52 INFO  Jabeja:254 - round: 62, edge cut:42958, swaps: 144895, migrations: 2043
2023-12-11 13:33:53 INFO  Jabeja:254 - round: 63, edge cut:42951, swaps: 147192, migrations: 2045
2023-12-11 13:33:53 INFO  Jabeja:254 - round: 64, edge cut:43050, swaps: 149437, migrations: 2037
2023-12-11 13:33:53 INFO  Jabeja:254 - round: 65, edge cut:42860, swaps: 151711, migrations: 2042
2023-12-11 13:33:53 INFO  Jabeja:254 - round: 66, edge cut:42792, swaps: 153989, migrations: 2041
2023-12-11 13:33:53 INFO  Jabeja:254 - round: 67, edge cut:42861, swaps: 156260, migrations: 2031
2023-12-11 13:33:53 INFO  Jabeja:254 - round: 68, edge cut:43055, swaps: 158562, migrations: 2033
2023-12-11 13:33:54 INFO  Jabeja:254 - round: 69, edge cut:43099, swaps: 160848, migrations: 2035
2023-12-11 13:33:54 INFO  Jabeja:254 - round: 70, edge cut:43090, swaps: 163089, migrations: 2020
2023-12-11 13:33:54 INFO  Jabeja:254 - round: 71, edge cut:43112, swaps: 165391, migrations: 2024
2023-12-11 13:33:54 INFO  Jabeja:254 - round: 72, edge cut:43072, swaps: 167653, migrations: 2019
2023-12-11 13:33:54 INFO  Jabeja:254 - round: 73, edge cut:42894, swaps: 169940, migrations: 2033
2023-12-11 13:33:54 INFO  Jabeja:254 - round: 74, edge cut:42629, swaps: 172258, migrations: 2027
2023-12-11 13:33:55 INFO  Jabeja:254 - round: 75, edge cut:42566, swaps: 174536, migrations: 2022
2023-12-11 13:33:55 INFO  Jabeja:254 - round: 76, edge cut:42537, swaps: 176817, migrations: 2026
2023-12-11 13:33:55 INFO  Jabeja:254 - round: 77, edge cut:42554, swaps: 179087, migrations: 2025
2023-12-11 13:33:55 INFO  Jabeja:254 - round: 78, edge cut:42714, swaps: 181417, migrations: 2027
2023-12-11 13:33:55 INFO  Jabeja:254 - round: 79, edge cut:42695, swaps: 183714, migrations: 2019
2023-12-11 13:33:55 INFO  Jabeja:254 - round: 80, edge cut:42670, swaps: 186013, migrations: 2025
2023-12-11 13:33:56 INFO  Jabeja:254 - round: 81, edge cut:42625, swaps: 188278, migrations: 2025
2023-12-11 13:33:56 INFO  Jabeja:254 - round: 82, edge cut:42579, swaps: 190553, migrations: 2018
2023-12-11 13:33:56 INFO  Jabeja:254 - round: 83, edge cut:42522, swaps: 192827, migrations: 2024
2023-12-11 13:33:56 INFO  Jabeja:254 - round: 84, edge cut:42605, swaps: 195073, migrations: 2024
2023-12-11 13:33:56 INFO  Jabeja:254 - round: 85, edge cut:42645, swaps: 197335, migrations: 2022
2023-12-11 13:33:56 INFO  Jabeja:254 - round: 86, edge cut:42576, swaps: 199601, migrations: 2017
2023-12-11 13:33:57 INFO  Jabeja:254 - round: 87, edge cut:42653, swaps: 201909, migrations: 2023
2023-12-11 13:33:57 INFO  Jabeja:254 - round: 88, edge cut:42696, swaps: 204207, migrations: 2029
2023-12-11 13:33:57 INFO  Jabeja:254 - round: 89, edge cut:42667, swaps: 206492, migrations: 2027
2023-12-11 13:33:57 INFO  Jabeja:254 - round: 90, edge cut:42604, swaps: 208789, migrations: 2017
2023-12-11 13:33:57 INFO  Jabeja:254 - round: 91, edge cut:42576, swaps: 211052, migrations: 2018
2023-12-11 13:33:57 INFO  Jabeja:254 - round: 92, edge cut:42743, swaps: 213307, migrations: 2039
2023-12-11 13:33:58 INFO  Jabeja:254 - round: 93, edge cut:42699, swaps: 215585, migrations: 2031
2023-12-11 13:33:58 INFO  Jabeja:254 - round: 94, edge cut:42717, swaps: 217840, migrations: 2029
2023-12-11 13:33:58 INFO  Jabeja:254 - round: 95, edge cut:42712, swaps: 220120, migrations: 2029
2023-12-11 13:33:58 INFO  Jabeja:254 - round: 96, edge cut:42655, swaps: 222411, migrations: 2030
2023-12-11 13:33:58 INFO  Jabeja:254 - round: 97, edge cut:42650, swaps: 224718, migrations: 2023
2023-12-11 13:33:58 INFO  Jabeja:254 - round: 98, edge cut:42731, swaps: 226982, migrations: 2038
2023-12-11 13:33:59 INFO  Jabeja:254 - round: 99, edge cut:42681, swaps: 229260, migrations: 2042
2023-12-11 13:33:59 INFO  Jabeja:254 - round: 100, edge cut:42609, swaps: 231500, migrations: 2042
2023-12-11 13:33:59 INFO  Jabeja:254 - round: 101, edge cut:42704, swaps: 233762, migrations: 2031
2023-12-11 13:33:59 INFO  Jabeja:254 - round: 102, edge cut:42533, swaps: 236028, migrations: 2030
2023-12-11 13:33:59 INFO  Jabeja:254 - round: 103, edge cut:42676, swaps: 238286, migrations: 2022
2023-12-11 13:33:59 INFO  Jabeja:254 - round: 104, edge cut:42679, swaps: 240552, migrations: 2025
2023-12-11 13:34:00 INFO  Jabeja:254 - round: 105, edge cut:42670, swaps: 242858, migrations: 2019
2023-12-11 13:34:00 INFO  Jabeja:254 - round: 106, edge cut:42612, swaps: 245117, migrations: 2016
2023-12-11 13:34:00 INFO  Jabeja:254 - round: 107, edge cut:42566, swaps: 247371, migrations: 2035
2023-12-11 13:34:00 INFO  Jabeja:254 - round: 108, edge cut:42552, swaps: 249664, migrations: 2031
2023-12-11 13:34:00 INFO  Jabeja:254 - round: 109, edge cut:42594, swaps: 251942, migrations: 2027
2023-12-11 13:34:00 INFO  Jabeja:254 - round: 110, edge cut:42675, swaps: 254230, migrations: 2029
2023-12-11 13:34:01 INFO  Jabeja:254 - round: 111, edge cut:42680, swaps: 256463, migrations: 2021
2023-12-11 13:34:01 INFO  Jabeja:254 - round: 112, edge cut:42672, swaps: 258737, migrations: 2024
2023-12-11 13:34:01 INFO  Jabeja:254 - round: 113, edge cut:42706, swaps: 261017, migrations: 2019
2023-12-11 13:34:01 INFO  Jabeja:254 - round: 114, edge cut:42739, swaps: 263280, migrations: 2031
2023-12-11 13:34:01 INFO  Jabeja:254 - round: 115, edge cut:42616, swaps: 265532, migrations: 2028
2023-12-11 13:34:02 INFO  Jabeja:254 - round: 116, edge cut:42660, swaps: 267797, migrations: 2020
2023-12-11 13:34:02 INFO  Jabeja:254 - round: 117, edge cut:42816, swaps: 270036, migrations: 2019
2023-12-11 13:34:02 INFO  Jabeja:254 - round: 118, edge cut:42774, swaps: 272304, migrations: 2026
2023-12-11 13:34:02 INFO  Jabeja:254 - round: 119, edge cut:42725, swaps: 274595, migrations: 2024
2023-12-11 13:34:02 INFO  Jabeja:254 - round: 120, edge cut:42622, swaps: 276880, migrations: 2021
2023-12-11 13:34:02 INFO  Jabeja:254 - round: 121, edge cut:42646, swaps: 279161, migrations: 2027
2023-12-11 13:34:03 INFO  Jabeja:254 - round: 122, edge cut:42696, swaps: 281423, migrations: 2032
2023-12-11 13:34:03 INFO  Jabeja:254 - round: 123, edge cut:42665, swaps: 283708, migrations: 2014
2023-12-11 13:34:03 INFO  Jabeja:254 - round: 124, edge cut:42668, swaps: 285965, migrations: 2030
2023-12-11 13:34:03 INFO  Jabeja:254 - round: 125, edge cut:42709, swaps: 288217, migrations: 2036
2023-12-11 13:34:03 INFO  Jabeja:254 - round: 126, edge cut:42725, swaps: 290455, migrations: 2040
2023-12-11 13:34:03 INFO  Jabeja:254 - round: 127, edge cut:42722, swaps: 292722, migrations: 2042
2023-12-11 13:34:04 INFO  Jabeja:254 - round: 128, edge cut:42607, swaps: 294956, migrations: 2044
2023-12-11 13:34:04 INFO  Jabeja:254 - round: 129, edge cut:42560, swaps: 297212, migrations: 2043
2023-12-11 13:34:04 INFO  Jabeja:254 - round: 130, edge cut:42473, swaps: 299477, migrations: 2037
2023-12-11 13:34:04 INFO  Jabeja:254 - round: 131, edge cut:42515, swaps: 301745, migrations: 2040
2023-12-11 13:34:04 INFO  Jabeja:254 - round: 132, edge cut:42652, swaps: 303999, migrations: 2037
2023-12-11 13:34:05 INFO  Jabeja:254 - round: 133, edge cut:42578, swaps: 306267, migrations: 2037
2023-12-11 13:34:05 INFO  Jabeja:254 - round: 134, edge cut:42526, swaps: 308557, migrations: 2041
2023-12-11 13:34:05 INFO  Jabeja:254 - round: 135, edge cut:42576, swaps: 310848, migrations: 2048
2023-12-11 13:34:05 INFO  Jabeja:254 - round: 136, edge cut:42435, swaps: 313083, migrations: 2043
2023-12-11 13:34:05 INFO  Jabeja:254 - round: 137, edge cut:42582, swaps: 315340, migrations: 2043
2023-12-11 13:34:06 INFO  Jabeja:254 - round: 138, edge cut:42577, swaps: 317598, migrations: 2047
2023-12-11 13:34:06 INFO  Jabeja:254 - round: 139, edge cut:42546, swaps: 319885, migrations: 2039
2023-12-11 13:34:06 INFO  Jabeja:254 - round: 140, edge cut:42572, swaps: 322155, migrations: 2048
2023-12-11 13:34:06 INFO  Jabeja:254 - round: 141, edge cut:42624, swaps: 324436, migrations: 2038
2023-12-11 13:34:06 INFO  Jabeja:254 - round: 142, edge cut:42624, swaps: 326706, migrations: 2040
2023-12-11 13:34:06 INFO  Jabeja:254 - round: 143, edge cut:42649, swaps: 328975, migrations: 2043
2023-12-11 13:34:07 INFO  Jabeja:254 - round: 144, edge cut:42607, swaps: 331244, migrations: 2039
2023-12-11 13:34:07 INFO  Jabeja:254 - round: 145, edge cut:42608, swaps: 333494, migrations: 2028
2023-12-11 13:34:07 INFO  Jabeja:254 - round: 146, edge cut:42546, swaps: 335759, migrations: 2033
2023-12-11 13:34:07 INFO  Jabeja:254 - round: 147, edge cut:42671, swaps: 338023, migrations: 2033
2023-12-11 13:34:07 INFO  Jabeja:254 - round: 148, edge cut:42723, swaps: 340277, migrations: 2029
2023-12-11 13:34:08 INFO  Jabeja:254 - round: 149, edge cut:42694, swaps: 342560, migrations: 2032
2023-12-11 13:34:08 INFO  Jabeja:254 - round: 150, edge cut:42644, swaps: 344837, migrations: 2036
2023-12-11 13:34:08 INFO  Jabeja:254 - round: 151, edge cut:42545, swaps: 347077, migrations: 2040
2023-12-11 13:34:08 INFO  Jabeja:254 - round: 152, edge cut:42482, swaps: 349324, migrations: 2032
2023-12-11 13:34:08 INFO  Jabeja:254 - round: 153, edge cut:42481, swaps: 351604, migrations: 2035
2023-12-11 13:34:08 INFO  Jabeja:254 - round: 154, edge cut:42386, swaps: 353853, migrations: 2034
2023-12-11 13:34:09 INFO  Jabeja:254 - round: 155, edge cut:42355, swaps: 356089, migrations: 2041
2023-12-11 13:34:09 INFO  Jabeja:254 - round: 156, edge cut:42379, swaps: 358349, migrations: 2044
2023-12-11 13:34:09 INFO  Jabeja:254 - round: 157, edge cut:42378, swaps: 360607, migrations: 2031
2023-12-11 13:34:09 INFO  Jabeja:254 - round: 158, edge cut:42409, swaps: 362896, migrations: 2031
2023-12-11 13:34:09 INFO  Jabeja:254 - round: 159, edge cut:42366, swaps: 365164, migrations: 2031
2023-12-11 13:34:10 INFO  Jabeja:254 - round: 160, edge cut:42342, swaps: 367424, migrations: 2030
2023-12-11 13:34:10 INFO  Jabeja:254 - round: 161, edge cut:42319, swaps: 369693, migrations: 2035
2023-12-11 13:34:10 INFO  Jabeja:254 - round: 162, edge cut:42321, swaps: 372006, migrations: 2037
2023-12-11 13:34:10 INFO  Jabeja:254 - round: 163, edge cut:42336, swaps: 374248, migrations: 2035
2023-12-11 13:34:10 INFO  Jabeja:254 - round: 164, edge cut:42364, swaps: 376522, migrations: 2034
2023-12-11 13:34:10 INFO  Jabeja:254 - round: 165, edge cut:42404, swaps: 378744, migrations: 2027
2023-12-11 13:34:11 INFO  Jabeja:254 - round: 166, edge cut:42420, swaps: 381006, migrations: 2029
2023-12-11 13:34:11 INFO  Jabeja:254 - round: 167, edge cut:42398, swaps: 383276, migrations: 2030
2023-12-11 13:34:11 INFO  Jabeja:254 - round: 168, edge cut:42412, swaps: 385531, migrations: 2026
2023-12-11 13:34:11 INFO  Jabeja:254 - round: 169, edge cut:42344, swaps: 387798, migrations: 2032
2023-12-11 13:34:11 INFO  Jabeja:254 - round: 170, edge cut:42356, swaps: 390051, migrations: 2021
2023-12-11 13:34:11 INFO  Jabeja:254 - round: 171, edge cut:42291, swaps: 392269, migrations: 2031
2023-12-11 13:34:12 INFO  Jabeja:254 - round: 172, edge cut:42407, swaps: 394507, migrations: 2037
2023-12-11 13:34:12 INFO  Jabeja:254 - round: 173, edge cut:42400, swaps: 396765, migrations: 2030
2023-12-11 13:34:12 INFO  Jabeja:254 - round: 174, edge cut:42429, swaps: 399008, migrations: 2032
2023-12-11 13:34:12 INFO  Jabeja:254 - round: 175, edge cut:42424, swaps: 401289, migrations: 2046
2023-12-11 13:34:12 INFO  Jabeja:254 - round: 176, edge cut:42313, swaps: 403565, migrations: 2047
2023-12-11 13:34:12 INFO  Jabeja:254 - round: 177, edge cut:42302, swaps: 405839, migrations: 2032
2023-12-11 13:34:13 INFO  Jabeja:254 - round: 178, edge cut:42299, swaps: 408113, migrations: 2034
2023-12-11 13:34:13 INFO  Jabeja:254 - round: 179, edge cut:42368, swaps: 410365, migrations: 2028
2023-12-11 13:34:13 INFO  Jabeja:254 - round: 180, edge cut:42354, swaps: 412656, migrations: 2027
2023-12-11 13:34:13 INFO  Jabeja:254 - round: 181, edge cut:42404, swaps: 414942, migrations: 2030
2023-12-11 13:34:13 INFO  Jabeja:254 - round: 182, edge cut:42495, swaps: 417152, migrations: 2029
2023-12-11 13:34:13 INFO  Jabeja:254 - round: 183, edge cut:42469, swaps: 419372, migrations: 2030
2023-12-11 13:34:14 INFO  Jabeja:254 - round: 184, edge cut:42464, swaps: 421642, migrations: 2034
2023-12-11 13:34:14 INFO  Jabeja:254 - round: 185, edge cut:42478, swaps: 423901, migrations: 2039
2023-12-11 13:34:14 INFO  Jabeja:254 - round: 186, edge cut:42598, swaps: 426191, migrations: 2043
2023-12-11 13:34:14 INFO  Jabeja:254 - round: 187, edge cut:42586, swaps: 428466, migrations: 2032
2023-12-11 13:34:14 INFO  Jabeja:254 - round: 188, edge cut:42595, swaps: 430715, migrations: 2036
2023-12-11 13:34:14 INFO  Jabeja:254 - round: 189, edge cut:42556, swaps: 432959, migrations: 2037
2023-12-11 13:34:15 INFO  Jabeja:254 - round: 190, edge cut:42540, swaps: 435236, migrations: 2040
2023-12-11 13:34:15 INFO  Jabeja:254 - round: 191, edge cut:42532, swaps: 437486, migrations: 2033
2023-12-11 13:34:15 INFO  Jabeja:254 - round: 192, edge cut:42513, swaps: 439740, migrations: 2034
2023-12-11 13:34:15 INFO  Jabeja:254 - round: 193, edge cut:42505, swaps: 442031, migrations: 2036
2023-12-11 13:34:15 INFO  Jabeja:254 - round: 194, edge cut:42555, swaps: 444265, migrations: 2033
2023-12-11 13:34:15 INFO  Jabeja:254 - round: 195, edge cut:42540, swaps: 446500, migrations: 2035
2023-12-11 13:34:16 INFO  Jabeja:254 - round: 196, edge cut:42527, swaps: 448761, migrations: 2043
2023-12-11 13:34:16 INFO  Jabeja:254 - round: 197, edge cut:42527, swaps: 451048, migrations: 2039
2023-12-11 13:34:16 INFO  Jabeja:254 - round: 198, edge cut:42553, swaps: 453303, migrations: 2030
2023-12-11 13:34:16 INFO  Jabeja:254 - round: 199, edge cut:42506, swaps: 455553, migrations: 2032
2023-12-11 13:34:16 INFO  Jabeja:254 - round: 200, edge cut:42484, swaps: 457802, migrations: 2035
2023-12-11 13:34:16 INFO  Jabeja:254 - round: 201, edge cut:42448, swaps: 460033, migrations: 2041
2023-12-11 13:34:17 INFO  Jabeja:254 - round: 202, edge cut:42383, swaps: 462287, migrations: 2039
2023-12-11 13:34:17 INFO  Jabeja:254 - round: 203, edge cut:42316, swaps: 464549, migrations: 2034
2023-12-11 13:34:17 INFO  Jabeja:254 - round: 204, edge cut:42391, swaps: 466816, migrations: 2028
2023-12-11 13:34:17 INFO  Jabeja:254 - round: 205, edge cut:42366, swaps: 469067, migrations: 2029
2023-12-11 13:34:17 INFO  Jabeja:254 - round: 206, edge cut:42368, swaps: 471343, migrations: 2028
2023-12-11 13:34:17 INFO  Jabeja:254 - round: 207, edge cut:42364, swaps: 473606, migrations: 2030
2023-12-11 13:34:18 INFO  Jabeja:254 - round: 208, edge cut:42349, swaps: 475835, migrations: 2030
2023-12-11 13:34:18 INFO  Jabeja:254 - round: 209, edge cut:42399, swaps: 478087, migrations: 2030
2023-12-11 13:34:18 INFO  Jabeja:254 - round: 210, edge cut:42420, swaps: 480349, migrations: 2028
2023-12-11 13:34:18 INFO  Jabeja:254 - round: 211, edge cut:42513, swaps: 482598, migrations: 2031
2023-12-11 13:34:18 INFO  Jabeja:254 - round: 212, edge cut:42485, swaps: 484845, migrations: 2038
2023-12-11 13:34:18 INFO  Jabeja:254 - round: 213, edge cut:42395, swaps: 487110, migrations: 2037
2023-12-11 13:34:19 INFO  Jabeja:254 - round: 214, edge cut:42394, swaps: 489362, migrations: 2038
2023-12-11 13:34:19 INFO  Jabeja:254 - round: 215, edge cut:42425, swaps: 491586, migrations: 2044
2023-12-11 13:34:19 INFO  Jabeja:254 - round: 216, edge cut:42462, swaps: 493817, migrations: 2042
2023-12-11 13:34:19 INFO  Jabeja:254 - round: 217, edge cut:42438, swaps: 496073, migrations: 2045
2023-12-11 13:34:19 INFO  Jabeja:254 - round: 218, edge cut:42411, swaps: 498332, migrations: 2050
2023-12-11 13:34:19 INFO  Jabeja:254 - round: 219, edge cut:42381, swaps: 500569, migrations: 2048
2023-12-11 13:34:20 INFO  Jabeja:254 - round: 220, edge cut:42367, swaps: 502782, migrations: 2048
2023-12-11 13:34:20 INFO  Jabeja:254 - round: 221, edge cut:42444, swaps: 505037, migrations: 2050
2023-12-11 13:34:20 INFO  Jabeja:254 - round: 222, edge cut:42435, swaps: 507305, migrations: 2041
2023-12-11 13:34:20 INFO  Jabeja:254 - round: 223, edge cut:42415, swaps: 509544, migrations: 2038
2023-12-11 13:34:20 INFO  Jabeja:254 - round: 224, edge cut:42375, swaps: 511745, migrations: 2032
2023-12-11 13:34:20 INFO  Jabeja:254 - round: 225, edge cut:42371, swaps: 513984, migrations: 2036
2023-12-11 13:34:21 INFO  Jabeja:254 - round: 226, edge cut:42366, swaps: 516240, migrations: 2038
2023-12-11 13:34:21 INFO  Jabeja:254 - round: 227, edge cut:42373, swaps: 518497, migrations: 2036
2023-12-11 13:34:21 INFO  Jabeja:254 - round: 228, edge cut:42366, swaps: 520732, migrations: 2031
2023-12-11 13:34:21 INFO  Jabeja:254 - round: 229, edge cut:42377, swaps: 522979, migrations: 2030
2023-12-11 13:34:21 INFO  Jabeja:254 - round: 230, edge cut:42322, swaps: 525250, migrations: 2024
2023-12-11 13:34:21 INFO  Jabeja:254 - round: 231, edge cut:42322, swaps: 527519, migrations: 2024
2023-12-11 13:34:22 INFO  Jabeja:254 - round: 232, edge cut:42322, swaps: 529767, migrations: 2021
2023-12-11 13:34:22 INFO  Jabeja:254 - round: 233, edge cut:42331, swaps: 532018, migrations: 2024
2023-12-11 13:34:22 INFO  Jabeja:254 - round: 234, edge cut:42326, swaps: 534254, migrations: 2021
2023-12-11 13:34:22 INFO  Jabeja:254 - round: 235, edge cut:42360, swaps: 536489, migrations: 2028
2023-12-11 13:34:22 INFO  Jabeja:254 - round: 236, edge cut:42401, swaps: 538743, migrations: 2030
2023-12-11 13:34:22 INFO  Jabeja:254 - round: 237, edge cut:42398, swaps: 541020, migrations: 2026
2023-12-11 13:34:23 INFO  Jabeja:254 - round: 238, edge cut:42368, swaps: 543257, migrations: 2028
2023-12-11 13:34:23 INFO  Jabeja:254 - round: 239, edge cut:42350, swaps: 545502, migrations: 2031
2023-12-11 13:34:23 INFO  Jabeja:254 - round: 240, edge cut:42376, swaps: 547728, migrations: 2033
2023-12-11 13:34:23 INFO  Jabeja:254 - round: 241, edge cut:42414, swaps: 549976, migrations: 2031
2023-12-11 13:34:23 INFO  Jabeja:254 - round: 242, edge cut:42376, swaps: 552236, migrations: 2032
2023-12-11 13:34:23 INFO  Jabeja:254 - round: 243, edge cut:42386, swaps: 554500, migrations: 2030
2023-12-11 13:34:24 INFO  Jabeja:254 - round: 244, edge cut:42335, swaps: 556795, migrations: 2034
2023-12-11 13:34:24 INFO  Jabeja:254 - round: 245, edge cut:42340, swaps: 559032, migrations: 2038
2023-12-11 13:34:24 INFO  Jabeja:254 - round: 246, edge cut:42337, swaps: 561294, migrations: 2041
